# plancktons export
# algorithm_version=2
# commit=22ed7bd
# build_time=2026-05-17T18:03:45.286Z
# export_time=2026-05-17T18:03:46.013Z
# n_trials=500
# startSeed=1
# chiralityBias=0.5
# strategy=compact
# compactBeta=3
# N=50
trial,N,seed,V,Vbbox,Vstar,efficiency,bboxEfficiency,surface,rg,kappaSq,prolateness,meanCoord,maxCoord,meanTetCoord,chirR,ms
0,50,1,14.666666666666668,24,8.333333333333334,0.5681818181818181,0.34722222222222227,46.45584412271568,1.3964777119596288,0.10240239705290498,0.058728517684598816,6.0606060606060606,20,2.44,21,26.29652900000002
1,50,9974,17.666666666666664,36,8.333333333333334,0.4716981132075473,0.2314814814814815,44.94112549695424,1.4541836197674625,0.2132684674570769,0.19251576775163176,6.451612903225806,17,2.6,28,9.613411000000042
2,50,19947,14.666666666666663,32,8.333333333333334,0.5681818181818183,0.2604166666666667,40.6274169979695,1.3644962440402688,0.05253236356282426,0.013907566627767253,6.451612903225806,19,2.64,27,6.599882999999977
3,50,29920,13.999999999999996,36.000000000000014,8.333333333333334,0.5952380952380955,0.2314814814814814,41.6274169979695,1.3412121383286089,0.08061009002032102,0.0035791246263627828,6.666666666666667,24,2.6,21,6.825722999999982
4,50,39893,14.499999999999995,35.99999999999999,8.333333333333334,0.5747126436781612,0.23148148148148154,47.284271247461874,1.3285894776039742,0.06095562764283831,0.019853572205948775,6.666666666666667,22,2.44,25,10.356953999999973
5,50,49866,14.499999999999998,36.00000000000001,8.333333333333334,0.574712643678161,0.23148148148148145,47.94112549695424,1.370966812143897,0.11482563213484102,0.06329555618317323,6.666666666666667,18,2.48,30,9.182970000000012
6,50,59839,16.333333333333336,36,8.333333333333334,0.5102040816326531,0.2314814814814815,42.870057685088774,1.3729530217745975,0.053338305342329716,-0.002452095999089786,6.25,22,2.6,26,5.883008000000018
7,50,69812,15.666666666666666,35.99999999999999,8.333333333333334,0.5319148936170214,0.23148148148148154,42.87005768508877,1.3230079364841303,0.03460684893737581,0.002210837243670934,6.451612903225806,27,2.6,21,6.922994000000017
8,50,79785,13.499999999999995,36,8.333333333333334,0.6172839506172842,0.2314814814814815,50.52691193458115,1.362901317043901,0.0784096339274234,-0.022356171218509042,6.666666666666667,19,2.36,26,9.687668999999971
9,50,89758,16.499999999999993,47.99999999999999,8.333333333333334,0.5050505050505053,0.17361111111111116,44.284271247461874,1.3919410907075058,0.05508668470343417,0.014794686588567172,6.666666666666667,22,2.56,27,5.002489999999966
10,50,99731,16.333333333333332,36,8.333333333333334,0.5102040816326532,0.2314814814814815,42.284271247461874,1.374609035326045,0.03369838936098641,-0.009465962288835714,6.25,23,2.64,27,4.660634000000016
11,50,109704,15.83333333333333,27.00000000000001,8.333333333333334,0.5263157894736843,0.3086419753086419,44.87005768508878,1.3295675988831852,0.040914724744420254,0.008588656626912815,6.666666666666667,22,2.52,25,6.728881999999999
12,50,119677,20.999999999999996,35.99999999999999,8.333333333333334,0.3968253968253969,0.23148148148148154,47.87005768508877,1.4991497590300975,0.18625566917061614,0.11228001671580116,5.405405405405405,22,2.4,26,4.625077999999974
