# plancktons export
# algorithm_version=2
# commit=22ed7bd
# build_time=2026-05-17T18:04:03.181Z
# export_time=2026-05-17T18:04:10.899Z
# n_trials=1400
# startSeed=1
# chiralityBias=0.5
# strategy=compact
# compactBeta=3
# note=sweep_N=[10,20,40,70,100,150,200]
trial,N,seed,V,Vbbox,Vstar,efficiency,bboxEfficiency,surface,rg,kappaSq,prolateness,meanCoord,maxCoord,meanTetCoord,chirR,ms
61,10,608354,2.8333333333333326,8,1.6666666666666667,0.5882352941176472,0.20833333333333334,12.899494936611665,0.9766012492312306,0.005855687953154512,-0.0005505375548542661,3.6363636363636362,8,2,6,0.8242840000000342
62,10,618327,2.3333333333333326,6.000000000000003,1.6666666666666667,0.7142857142857145,0.2777777777777777,10.242640687119286,0.9676001240181813,0.11294275767779385,0.0718813775725881,3.6363636363636362,8,2.2,6,0.6889020000000414
63,10,628300,2.666666666666667,4.000000000000001,1.6666666666666667,0.625,0.4166666666666666,12.485281374238571,0.9740379869389079,0.0323235794966333,0.0011914085451298698,3.3333333333333335,8,2,3,1.4347300000000018
64,10,638273,2.333333333333333,8,1.6666666666666667,0.7142857142857144,0.20833333333333334,11.485281374238571,1.0338036564067667,0.10676105468349235,-0.0676505051486827,3.6363636363636362,8,2.2,4,0.8643680000000131
65,10,648246,3.666666666666666,12,1.6666666666666667,0.45454545454545464,0.1388888888888889,12.485281374238571,1.0741275529470418,0.1900029227787762,0.15906873668167315,3.3333333333333335,9,2,6,0.5260090000000446
66,10,658219,1.8333333333333333,6.000000000000002,1.6666666666666667,0.9090909090909092,0.27777777777777773,11.071067811865476,1.0240849574132023,0.10765554657411842,-0.031106775836035157,3.6363636363636362,8,2.2,6,0.42921899999998914
67,10,668192,2.666666666666667,8.000000000000004,1.6666666666666667,0.625,0.20833333333333326,12.899494936611669,1.0191908555319753,0.06893091269272379,0.028889994148377143,3.3333333333333335,8,2,6,0.5334929999999645
68,10,678165,3.1666666666666656,12,1.6666666666666667,0.5263157894736844,0.1388888888888889,12.485281374238571,1.056527330455772,0.28401690891831305,0.3018801370844403,3.3333333333333335,8,2,4,0.8607219999999529
69,10,688138,2.333333333333333,6.000000000000002,1.6666666666666667,0.7142857142857144,0.27777777777777773,11.899494936611669,1.03440804327886,0.0973010743296358,0.01151061636203793,3.6363636363636362,8,2.2,5,0.808433999999977
70,10,698111,3.3333333333333326,8.000000000000002,1.6666666666666667,0.5000000000000001,0.2083333333333333,12.071067811865476,1.1129914644776029,0.35746644115913073,0.42306781596830223,3.3333333333333335,10,2,6,0.71332799999999
71,10,708084,1.9999999999999996,12,1.6666666666666667,0.8333333333333336,0.1388888888888889,11.485281374238571,1.151629280628102,0.45768089961899944,0.6121565599435479,3.6363636363636362,9,2.2,6,0.7491340000000264
72,10,718057,3.166666666666666,8,1.6666666666666667,0.5263157894736843,0.20833333333333334,11.899494936611665,1.007472083980494,0.02557693707685214,0.0014295743660186315,3.6363636363636362,10,2.2,6,0.5062619999999924
73,10,728030,2.8333333333333335,12,1.6666666666666667,0.5882352941176471,0.1388888888888889,11.899494936611667,1.0458250331675945,0.11672163265306118,0.0788468804664722,3.6363636363636362,9,2.2,4,0.5846179999999777
74,10,738003,3.500000000000001,18.000000000000007,1.6666666666666667,0.4761904761904761,0.09259259259259256,12.899494936611669,1.140175425099138,0.28927514792899417,0.30702093764223953,3.3333333333333335,8,2,5,0.3755390000000034
75,10,747976,2.0000000000000004,8,1.6666666666666667,0.8333333333333331,0.20833333333333334,11.071067811865476,0.981707695803593,0.17485503187027818,0.11802851473375545,4,8,2.2,6,5.376416000000006
76,10,757949,2.833333333333332,7.999999999999998,1.6666666666666667,0.5882352941176473,0.2083333333333334,11.485281374238571,0.9842509842514765,0.035904266389177916,0.0019039307173307342,3.6363636363636362,8,2.2,4,3.548072999999988
77,10,767922,2.833333333333333,8,1.6666666666666667,0.5882352941176472,0.20833333333333334,11.485281374238571,0.9905806378079476,0.04093472351819543,-0.007367128755239451,3.6363636363636362,10,2.2,6,2.5138379999999643
78,10,777895,2.4999999999999996,8.000000000000002,1.6666666666666667,0.6666666666666669,0.2083333333333333,11.485281374238571,0.9791578013783071,0.03149642437645441,-0.009567076721462446,3.6363636363636362,8,2.2,5,1.2992179999999962
79,10,787868,1.9999999999999998,4,1.6666666666666667,0.8333333333333335,0.4166666666666667,10.071067811865474,0.9506576670915771,0.015053689387809013,0.000415930792316719,4,8,2.4,6,0.9010170000000244
80,10,797841,3.4999999999999987,18,1.6666666666666667,0.4761904761904764,0.0925925925925926,13.48528137423857,1.1968709203585823,0.39109856272214766,0.47381789932678137,3.076923076923077,7,1.8,7,0.9523530000000164
81,10,807814,3.8333333333333326,12,1.6666666666666667,0.4347826086956523,0.1388888888888889,12.485281374238571,1.1368817000902072,0.19682441103075687,0.15412106947056392,3.3333333333333335,6,2,5,0.5697210000000155
82,10,817787,2.666666666666667,8,1.6666666666666667,0.625,0.20833333333333334,11.071067811865476,1.0770329614269007,0.18874479785969087,0.0998702027553405,3.6363636363636362,8,2.2,5,0.5618359999999711
83,10,827760,3.3333333333333335,8.000000000000004,1.6666666666666667,0.5,0.20833333333333326,13.899494936611669,0.9905806378079475,0.05018459166700479,0.016095845544049945,3.3333333333333335,10,1.8,6,1.906248000000005
84,10,837733,3.666666666666666,12,1.6666666666666667,0.45454545454545464,0.1388888888888889,14.313708498984765,1.0851267207105353,0.15236588367344167,0.10003532397407366,3.076923076923077,9,1.8,2,1.102891999999997
85,10,847706,2.333333333333333,8,1.6666666666666667,0.7142857142857144,0.20833333333333334,11.485281374238571,1.0074720839804943,0.06452473974131867,-0.029226959962713194,3.6363636363636362,8,2.2,5,0.5390130000000113
86,10,857679,3.4999999999999996,8,1.6666666666666667,0.4761904761904763,0.20833333333333334,13.485281374238571,1.0647769719523426,0.08342440092919332,0.04772822775121829,3.076923076923077,10,1.8,5,0.5445139999999924
87,10,867652,2.8333333333333326,12,1.6666666666666667,0.5882352941176472,0.1388888888888889,12.071067811865477,1.0434318377354603,0.27372762611037366,0.26934664429881466,3.3333333333333335,7,2,6,0.5442229999999881
88,10,877625,3.1666666666666665,8,1.6666666666666667,0.5263157894736843,0.20833333333333334,12.071067811865477,1.0216408370851273,0.12825845315357318,0.0819264049977424,3.3333333333333335,7,2,4,0.6077510000000075
89,10,887598,3.166666666666667,8.000000000000002,1.6666666666666667,0.5263157894736842,0.2083333333333333,12.485281374238573,1.0012492197250393,0.04403579579728986,0.015830071155157326,3.3333333333333335,9,2,6,0.5142569999999864
90,10,897571,2.333333333333333,4.000000000000002,1.6666666666666667,0.7142857142857144,0.4166666666666665,10.65685424949238,0.963716763369819,0.10116674425639753,0.05424551632504134,3.6363636363636362,8,2.2,4,0.4959729999999922
91,10,907544,2,8,1.6666666666666667,0.8333333333333334,0.20833333333333334,10.071067811865476,0.989317946870469,0.03240801906411631,0.006953032245248056,4,7,2.4,5,0.5332829999999831
92,10,917517,3,8,1.6666666666666667,0.5555555555555556,0.20833333333333334,11.485281374238571,0.9842509842514762,0.045194588969823105,0.0038934711825719453,3.6363636363636362,7,2.2,4,0.5177639999999997
93,10,927490,3.333333333333333,8,1.6666666666666667,0.5000000000000001,0.20833333333333334,12.485281374238571,0.9766012492312305,0.02203655639513612,0.00622121890098854,3.3333333333333335,8,2,5,0.949737999999968
94,10,937463,2.9999999999999996,8,1.6666666666666667,0.5555555555555557,0.20833333333333334,11.071067811865477,0.9867877177995276,0.018589712956112062,0.0025557087565105698,3.6363636363636362,7,2.2,4,0.47164800000001605
95,10,947436,3.1666666666666656,8,1.6666666666666667,0.5263157894736844,0.20833333333333334,13.485281374238571,1.088577052853862,0.2744218341077818,0.2872500958342037,3.076923076923077,8,1.8,6,0.5660340000000019
