# plancktons export
# algorithm_version=2
# commit=22ed7bd
# build_time=2026-05-17T18:03:35.146Z
# export_time=2026-05-17T18:03:35.862Z
# n_trials=500
# startSeed=1
# chiralityBias=0.75
# strategy=compact
# compactBeta=3
# N=50
trial,N,seed,V,Vbbox,Vstar,efficiency,bboxEfficiency,surface,rg,kappaSq,prolateness,meanCoord,maxCoord,meanTetCoord,chirR,ms
0,50,1,17.33333333333333,36,8.333333333333334,0.48076923076923095,0.2314814814814815,47.698484809834966,1.3392161886715679,0.050503984395529174,-0.00017388939590561172,6.25,19,2.44,26,34.430616999999984
1,50,9974,15.33333333333333,27.00000000000001,8.333333333333334,0.5434782608695654,0.3086419753086419,46.698484809834966,1.351795102816991,0.0695467371110749,-0.01777201591087458,6.25,22,2.48,31,9.451389000000006
2,50,19947,17.000000000000004,27,8.333333333333334,0.4901960784313725,0.308641975308642,48.76955262170042,1.375990552293147,0.04711153674337153,0.01366847045942442,6.0606060606060606,19,2.48,29,10.09167100000002
3,50,29920,16.499999999999993,36,8.333333333333334,0.5050505050505053,0.2314814814814815,49.94112549695424,1.3877499774815332,0.09864209006344643,0.05208804278201462,6.451612903225806,22,2.4,33,9.981887000000029
4,50,39893,19.16666666666666,47.999999999999986,8.333333333333334,0.43478260869565233,0.1736111111111112,48.11269837220805,1.3705838172107532,0.06976901036617016,0.011103450410008407,6.0606060606060606,20,2.44,30,11.448406000000034
5,50,49866,22.66666666666667,48,8.333333333333334,0.3676470588235294,0.17361111111111113,48.94112549695424,1.540113632171341,0.251769879497381,0.22687265955910071,5.2631578947368425,22,2.44,31,5.879051000000004
6,50,59839,17.5,48,8.333333333333334,0.4761904761904762,0.17361111111111113,44.52691193458116,1.347126571633119,0.027446051218754753,0.008989497687514038,6.0606060606060606,28,2.6,30,7.055651000000012
7,50,69812,21.5,64,8.333333333333334,0.3875968992248062,0.13020833333333334,48.355339059327335,1.468162116389058,0.08090823639483206,0.01726395926999971,5.882352941176471,19,2.48,34,6.2907469999999535
8,50,79785,18.333333333333332,36,8.333333333333334,0.4545454545454546,0.2314814814814815,48.94112549695424,1.3500370365289984,0.0365958728629167,0.0025460833633091204,6.0606060606060606,28,2.44,30,5.221528000000035
9,50,89758,20.83333333333333,48.00000000000001,8.333333333333334,0.40000000000000013,0.1736111111111111,51.76955262170042,1.4407463343697942,0.08377622572177462,0.04686100983141809,5.714285714285714,18,2.36,36,5.105722000000014
10,50,99731,16.666666666666664,36,8.333333333333334,0.5000000000000001,0.2314814814814815,45.94112549695424,1.466441270559444,0.17037322786446837,0.12861923271871523,6.25,23,2.56,30,5.4555030000000215
11,50,109704,13.166666666666668,18.000000000000007,8.333333333333334,0.6329113924050633,0.4629629629629628,51.11269837220805,1.3524052647043339,0.033658860452804806,0.0019309871178789268,6.0606060606060606,22,2.32,31,11.296231999999975
12,50,119677,11.999999999999996,18.000000000000007,8.333333333333334,0.6944444444444448,0.4629629629629628,51.355339059327335,1.3196022127898985,0.03414646590409832,-0.0007297581552369945,6.666666666666667,20,2.36,32,9.03495399999997
13,50,129650,16.99999999999999,47.99999999999999,8.333333333333334,0.4901960784313729,0.17361111111111116,43.112698372208065,1.4351132359503889,0.15898168355818784,0.1207564649527495,6.25,22,2.64,29,6.454822999999976
14,50,139623,14.166666666666664,18.000000000000007,8.333333333333334,0.5882352941176472,0.4629629629629628,56.59797974644661,1.329153866187056,0.03246428296506963,0.0030523577244146653,5.714285714285714,22,2.2,30,7.286970999999994
15,50,149596,18.833333333333325,36,8.333333333333334,0.44247787610619493,0.2314814814814815,57.012193308819704,1.382009406625005,0.0221616691766698,0.0026507542880438205,5.714285714285714,17,2.2,33,7.127385000000004
16,50,159569,15.33333333333333,47.99999999999999,8.333333333333334,0.5434782608695654,0.17361111111111116,49.76955262170043,1.4306117572563144,0.16878586607284432,0.09312238170792536,6.451612903225806,22,2.44,35,5.650785999999982
17,50,169542,16.83333333333333,31.999999999999993,8.333333333333334,0.4950495049504952,0.26041666666666674,48.52691193458115,1.4089002803605368,0.12697980445279125,0.08769446239700428,5.714285714285714,24,2.44,33,7.127503999999988
18,50,179515,15.33333333333333,27.000000000000007,8.333333333333334,0.5434782608695654,0.3086419753086419,48.355339059327335,1.2990573505430776,0.0030101928638433043,0.00022323989803005835,6.666666666666667,26,2.48,33,6.578573000000006
19,50,189488,15.833333333333329,35.99999999999999,8.333333333333334,0.5263157894736844,0.23148148148148154,49.52691193458115,1.339365521431697,0.07748764051562325,0.03641105290344035,6.451612903225806,19,2.4,31,15.954422000000022
