# plancktons export
# algorithm_version=2
# commit=22ed7bd
# build_time=2026-05-17T18:03:44.235Z
# export_time=2026-05-17T18:03:44.859Z
# n_trials=500
# startSeed=1
# chiralityBias=0.5
# strategy=compact
# compactBeta=2
# N=50
trial,N,seed,V,Vbbox,Vstar,efficiency,bboxEfficiency,surface,rg,kappaSq,prolateness,meanCoord,maxCoord,meanTetCoord,chirR,ms
0,50,1,18.166666666666657,47.99999999999999,8.333333333333334,0.4587155963302755,0.17361111111111116,45.69848480983496,1.435078395071154,0.09507722658464032,0.04523851003459643,6.0606060606060606,24,2.52,21,18.265783
1,50,9974,18.499999999999996,48,8.333333333333334,0.45045045045045057,0.17361111111111113,46.52691193458115,1.3957256177343738,0.024010337888318467,-0.002295068396927895,5.882352941176471,20,2.52,29,7.322106000000019
2,50,19947,21.999999999999996,63.999999999999986,8.333333333333334,0.3787878787878789,0.13020833333333337,46.52691193458114,1.4113114468465136,0.036037965519055956,0.006770000279417922,6.0606060606060606,17,2.52,25,6.301277000000027
3,50,29920,19.83333333333333,48.000000000000014,8.333333333333334,0.4201680672268909,0.17361111111111108,48.94112549695424,1.3581421133298235,0.05993896020322357,0.006407292112399478,5.882352941176471,22,2.44,29,12.265676999999982
4,50,39893,15.499999999999993,27.000000000000007,8.333333333333334,0.5376344086021508,0.3086419753086419,45.284271247461874,1.346105493637107,0.06924129789629102,0.024056625043458346,6.25,19,2.52,25,11.842439999999954
5,50,49866,20.33333333333333,48.00000000000001,8.333333333333334,0.4098360655737706,0.1736111111111111,51.11269837220806,1.517876806595318,0.1721433971844617,0.14266142573693652,5.555555555555555,18,2.32,27,8.235026000000005
6,50,59839,18.666666666666664,48,8.333333333333334,0.4464285714285715,0.17361111111111113,51.18376618407352,1.4186965848975606,0.08031829156284019,0.028012658961135556,5.555555555555555,18,2.4,27,5.161354999999958
7,50,69812,17.999999999999993,47.999999999999986,8.333333333333334,0.4629629629629632,0.1736111111111112,47.52691193458115,1.475449084177424,0.21339682441442284,0.18886287267651142,5.882352941176471,18,2.48,26,4.739981999999998
8,50,79785,19.33333333333333,36,8.333333333333334,0.43103448275862083,0.2314814814814815,46.112698372208065,1.373098685455638,0.04670397257047569,-0.01812833499310802,5.882352941176471,23,2.52,26,4.987622999999985
9,50,89758,18.16666666666666,63.999999999999986,8.333333333333334,0.4587155963302754,0.13020833333333337,48.11269837220805,1.37362658681317,0.05558536319638691,-0.019973724562386767,6.0606060606060606,25,2.44,29,5.513851000000045
10,50,99731,18.666666666666657,48,8.333333333333334,0.4464285714285717,0.17361111111111113,44.11269837220805,1.370638537324848,0.09825299219735048,0.034635609247177616,5.882352941176471,19,2.6,22,5.341820999999982
11,50,109704,21.666666666666668,48,8.333333333333334,0.38461538461538464,0.17361111111111113,50.94112549695424,1.3979449202311227,0.04407396199709643,0.010431356047103593,5.555555555555555,18,2.36,24,6.293622000000028
12,50,119677,13.833333333333329,24,8.333333333333334,0.6024096385542171,0.34722222222222227,39.213203435596405,1.390485526713601,0.13812220063749842,0.08591447233916125,6.25,23,2.68,23,4.767503000000033
13,50,129650,15.83333333333333,36,8.333333333333334,0.5263157894736843,0.2314814814814815,44.28427124746187,1.3147813506435193,0.034220439642761086,0.007149704387174944,6.666666666666667,18,2.56,24,5.91458700000004
14,50,139623,19.33333333333333,47.999999999999986,8.333333333333334,0.43103448275862083,0.1736111111111112,54.76955262170043,1.4768716938177116,0.13950680727013562,0.051338097918431636,5.555555555555555,22,2.24,25,5.379171000000042
15,50,149596,18.833333333333336,64,8.333333333333334,0.44247787610619466,0.13020833333333334,53.35533905932733,1.3659612000346129,0.03233996227500644,-0.0003114276148321476,5.555555555555555,19,2.28,21,8.20419800000002
16,50,159569,14.166666666666664,27.00000000000001,8.333333333333334,0.5882352941176472,0.3086419753086419,47.0416305603426,1.352830366306138,0.08441978683674677,0.035940712955811825,6.0606060606060606,23,2.4,27,8.92944799999998
17,50,169542,17.333333333333336,36.000000000000014,8.333333333333334,0.4807692307692307,0.2314814814814814,52.52691193458114,1.4306117572563144,0.13068744746007974,0.041214573890500594,5.714285714285714,23,2.28,26,5.606514000000004
