# plancktons export
# algorithm_version=2
# commit=22ed7bd
# build_time=2026-05-17T18:03:42.171Z
# export_time=2026-05-17T18:03:42.757Z
# n_trials=500
# startSeed=1
# chiralityBias=0.5
# strategy=compact
# compactBeta=0
# N=50
trial,N,seed,V,Vbbox,Vstar,efficiency,bboxEfficiency,surface,rg,kappaSq,prolateness,meanCoord,maxCoord,meanTetCoord,chirR,ms
0,50,1,19.16666666666666,47.999999999999986,8.333333333333334,0.43478260869565233,0.1736111111111112,52.94112549695424,1.3980700983856278,0.08770411370966527,0.0344156206094423,5.555555555555555,18,2.28,26,18.041966000000002
1,50,9974,28.5,48,8.333333333333334,0.2923976608187135,0.17361111111111113,54.35533905932733,1.5086252019636952,0.06981235610869566,-0.008580388950729587,4.878048780487805,17,2.24,29,7.666076000000032
2,50,19947,26.999999999999996,59.99999999999999,8.333333333333334,0.308641975308642,0.13888888888888892,54.355339059327335,1.599906247253257,0.12690872350731228,0.08225698422949625,4.878048780487805,17,2.24,22,6.369784000000038
3,50,29920,20.833333333333332,59.99999999999999,8.333333333333334,0.4000000000000001,0.13888888888888892,48.94112549695424,1.3997678378931273,0.05223936805984067,0.008516490300184438,5.714285714285714,21,2.44,29,5.383408999999972
4,50,39893,21.33333333333333,63.999999999999986,8.333333333333334,0.3906250000000001,0.13020833333333337,51.52691193458114,1.630843340115782,0.2595510451058543,0.2533072932903687,5.2631578947368425,16,2.32,22,5.590935000000002
5,50,49866,26.499999999999993,64,8.333333333333334,0.31446540880503154,0.13020833333333334,54.012193308819704,1.4780899837290011,0.11716295434440914,0.06654159586987352,5.128205128205129,15,2.32,23,5.291688000000022
6,50,59839,22.833333333333332,48,8.333333333333334,0.3649635036496351,0.17361111111111113,53.355339059327335,1.4185556034220157,0.06596224206569141,0.0002115730383157535,5.405405405405405,15,2.28,27,5.174329999999998
7,50,69812,22.833333333333325,47.99999999999999,8.333333333333334,0.3649635036496352,0.17361111111111116,53.355339059327335,1.5055397703149527,0.10325048037561696,0.04375540101812098,5,15,2.28,24,4.579171999999971
8,50,79785,29.666666666666657,79.99999999999997,8.333333333333334,0.2808988764044945,0.10416666666666671,51.941125496954236,1.4992664873197157,0.10354734964786984,0.05731869882794209,5,19,2.32,21,4.955782999999997
9,50,89758,18.166666666666668,36,8.333333333333334,0.45871559633027525,0.2314814814814815,47.94112549695424,1.3585102134323468,0.06854999876356224,0.02261012175618737,6.0606060606060606,18,2.48,28,4.605530999999985
10,50,99731,21.999999999999993,63.999999999999986,8.333333333333334,0.37878787878787895,0.13020833333333337,51.355339059327335,1.404795358762264,0.03558691180771992,0.012149869645910007,5.2631578947368425,18,2.36,26,4.477812999999969
11,50,109704,22.66666666666666,47.99999999999999,8.333333333333334,0.36764705882352955,0.17361111111111116,51.94112549695424,1.4718186029535025,0.03707568602289025,0.0014836171617633224,5,18,2.32,23,4.418031999999982
12,50,119677,26.33333333333333,64,8.333333333333334,0.3164556962025317,0.13020833333333334,54.18376618407352,1.4809287626351235,0.1241977614380751,0.06252119555804712,4.878048780487805,19,2.28,24,4.949320999999998
13,50,129650,34.666666666666664,99.99999999999997,8.333333333333334,0.24038461538461542,0.08333333333333336,56.84062043356589,1.8200961513062988,0.3759594087559047,0.4506478976816282,4.545454545454546,16,2.24,22,4.39585100000005
14,50,139623,21.666666666666664,35.99999999999999,8.333333333333334,0.3846153846153847,0.23148148148148154,46.11269837220806,1.3987851872249715,0.06419706276930019,0.011333594467663992,5.555555555555555,22,2.52,26,4.1215799999999945
15,50,149596,25.166666666666668,64,8.333333333333334,0.33112582781456956,0.13020833333333334,53.18376618407352,1.4719035294474976,0.04743916195722915,-0.018816492290289834,5,17,2.32,21,4.369813000000022
16,50,159569,21.999999999999993,60,8.333333333333334,0.37878787878787895,0.1388888888888889,54.76955262170043,1.445371924454049,0.04732167207705848,-0.0036519953406830064,5.2631578947368425,16,2.24,26,4.6805799999999635
17,50,169542,21.666666666666657,63.99999999999998,8.333333333333334,0.3846153846153848,0.1302083333333334,50.52691193458114,1.3963702947284438,0.08316191199141908,0.02813239436723199,5.714285714285714,16,2.36,24,5.499474000000021
18,50,179515,19.666666666666657,48,8.333333333333334,0.4237288135593223,0.17361111111111113,48.28427124746187,1.4031571544199883,0.08406119523942919,0.03259657969754867,5.555555555555555,16,2.4,25,4.676233000000025
19,50,189488,19.999999999999996,48,8.333333333333334,0.4166666666666668,0.17361111111111113,42.284271247461874,1.4476014644922133,0.15911195103183084,0.12331863259038302,5.714285714285714,17,2.64,25,3.4646380000000363
20,50,199461,32.66666666666666,79.99999999999999,8.333333333333334,0.25510204081632665,0.1041666666666667,52.76955262170043,1.5225307878660446,0.07472654009636613,0.03505105150242842,4.878048780487805,17,2.32,24,4.230653000000018
21,50,209434,26.333333333333318,47.99999999999999,8.333333333333334,0.31645569620253183,0.17361111111111116,51.52691193458115,1.506104246060012,0.057424699603327085,-0.003264217495672906,4.878048780487805,19,2.32,28,6.747848000000033
22,50,219407,24.16666666666666,48,8.333333333333334,0.3448275862068967,0.17361111111111113,53.76955262170043,1.511935845199788,0.04220645061328306,-0.008381783765105401,5.128205128205129,17,2.28,27,6.503994000000034
23,50,229380,25.333333333333325,47.99999999999999,8.333333333333334,0.32894736842105277,0.17361111111111116,59.426406871192796,1.4849242404917502,0.04739321578971736,0.005014186895545894,4.878048780487805,15,2.12,26,4.466172000000029
24,50,239353,21.499999999999993,44.999999999999986,8.333333333333334,0.38759689922480633,0.18518518518518526,50.35533905932733,1.4533581802157374,0.0891405116838617,0.023787922898949144,5.405405405405405,18,2.4,26,3.9852659999999673
