# plancktons export
# algorithm_version=2
# commit=22ed7bd
# build_time=2026-05-17T18:03:46.431Z
# export_time=2026-05-17T18:03:48.031Z
# n_trials=500
# startSeed=1
# chiralityBias=0.5
# strategy=compact
# compactBeta=5
# N=50
trial,N,seed,V,Vbbox,Vstar,efficiency,bboxEfficiency,surface,rg,kappaSq,prolateness,meanCoord,maxCoord,meanTetCoord,chirR,ms
29,50,289218,13,24.00000000000001,8.333333333333334,0.6410256410256411,0.3472222222222221,46.69848480983496,1.340205208167764,0.07527275839533884,0.006129993154846048,6.666666666666667,24,2.48,30,16.985329999999976
30,50,299191,16.166666666666664,36,8.333333333333334,0.5154639175257734,0.2314814814814815,48.94112549695424,1.332985371262566,0.061831266507344836,-0.0286350490644118,6.451612903225806,24,2.44,27,22.504660999999942
31,50,309164,16.166666666666664,27.00000000000001,8.333333333333334,0.5154639175257734,0.3086419753086419,45.69848480983496,1.3202461891632176,0.04897584465814612,0.011972332261511096,6.451612903225806,20,2.52,22,50.676038999999946
32,50,319137,16.16666666666666,27.000000000000004,8.333333333333334,0.5154639175257735,0.30864197530864196,44.698484809834966,1.3408206442324793,0.045249072112847365,-0.01688966246394938,6.25,22,2.56,24,10.035986999999977
33,50,329110,12.833333333333329,24.000000000000007,8.333333333333334,0.6493506493506497,0.34722222222222215,43.04163056034259,1.307229895618976,0.05519804158481007,0.0029289477090396338,6.896551724137931,25,2.56,27,21.198370000000068
34,50,339083,13.83333333333333,27,8.333333333333334,0.602409638554217,0.308641975308642,37.627416997969505,1.2823026163897502,0.035997958503500176,-0.006605756221104105,6.666666666666667,22,2.76,26,9.77918899999986
35,50,349056,12.999999999999995,27,8.333333333333334,0.6410256410256413,0.308641975308642,45.35533905932734,1.2724975442019526,0.010309540803625951,-0.0009207906407017052,6.896551724137931,21,2.6,27,14.707481000000143
36,50,359029,9.166666666666663,12.000000000000004,8.333333333333334,0.9090909090909096,0.6944444444444443,38.384776310850214,1.2517387906428403,0.026934893207528773,0.0029994212698083614,7.407407407407407,32,2.68,24,20.489150999999993
37,50,369002,13.83333333333333,27,8.333333333333334,0.602409638554217,0.308641975308642,41.284271247461874,1.2727332792066062,0.037539253060643915,0.013722400831227093,6.666666666666667,20,2.68,25,15.07078700000011
38,50,378975,16.833333333333336,36.00000000000001,8.333333333333334,0.495049504950495,0.23148148148148145,50.11269837220805,1.397533541636836,0.11896284181709962,0.06940885182466536,6.25,21,2.36,25,23.45404899999994
