# plancktons export
# algorithm_version=2
# commit=22ed7bd
# build_time=2026-05-17T18:03:48.454Z
# export_time=2026-05-17T18:03:51.953Z
# n_trials=500
# startSeed=1
# chiralityBias=0.5
# strategy=compact
# compactBeta=8
# N=50
trial,N,seed,V,Vbbox,Vstar,efficiency,bboxEfficiency,surface,rg,kappaSq,prolateness,meanCoord,maxCoord,meanTetCoord,chirR,ms
0,50,1,15.666666666666663,27.000000000000007,8.333333333333334,0.5319148936170215,0.3086419753086419,43.45584412271568,1.271003540514345,0.025191205506264802,-0.00753352831551184,6.0606060606060606,18,2.56,30,97.07462800000002
1,50,9974,21.833333333333332,36,8.333333333333334,0.3816793893129771,0.2314814814814815,53.76955262170043,1.3320472964575987,0.07128621633033314,0.031953948364295603,5.405405405405405,21,2.28,32,63.075504999999964
2,50,19947,17.666666666666664,48.00000000000001,8.333333333333334,0.4716981132075473,0.1736111111111111,43.698484809834966,1.3020560663811678,0.055233971380964156,0.010766935797331777,6.451612903225806,22,2.6,27,34.80376100000001
3,50,29920,11.499999999999996,18.00000000000001,8.333333333333334,0.7246376811594205,0.46296296296296274,40.0416305603426,1.2742644937374656,0.04046281826311568,0.008773269124937129,7.142857142857143,24,2.68,24,18.979101000000014
4,50,39893,14.83333333333333,27,8.333333333333334,0.5617977528089889,0.308641975308642,41.6274169979695,1.2797851382165668,0.0318074366125507,0.0019498193319290498,6.0606060606060606,20,2.6,28,63.36448400000006
5,50,49866,16.499999999999996,27.000000000000007,8.333333333333334,0.5050505050505052,0.3086419753086419,41.45584412271568,1.2670438035048348,0.02306132338426949,-0.0034075092697140835,6.25,22,2.64,29,59.39785100000006
6,50,59839,20.000000000000004,36,8.333333333333334,0.41666666666666663,0.2314814814814815,50.69848480983496,1.3201325691005428,0.06726172846208112,0.030131752822976948,5.2631578947368425,17,2.32,31,72.06101799999999
7,50,69812,16.333333333333332,36,8.333333333333334,0.5102040816326532,0.2314814814814815,46.69848480983496,1.2821856339859683,0.02442968902623116,0.0048944320363637816,6.451612903225806,24,2.48,30,41.32529699999998
8,50,79785,16.666666666666668,27.000000000000007,8.333333333333334,0.5,0.3086419753086419,41.45584412271568,1.2947393560095408,0.05435363212803059,0.021522074010066516,6.0606060606060606,32,2.64,31,24.13974500000006
9,50,89758,17.333333333333332,27,8.333333333333334,0.48076923076923084,0.308641975308642,46.941125496954236,1.323159098521413,0.03848653508464572,-0.004906609946157495,6.0606060606060606,22,2.52,32,50.720441999999935
10,50,99731,16.333333333333332,36,8.333333333333334,0.5102040816326532,0.2314814814814815,46.45584412271568,1.278612529267565,0.022617574619216586,0.0019245945985151417,6.25,20,2.44,27,52.545298
11,50,109704,14.499999999999998,47.99999999999999,8.333333333333334,0.574712643678161,0.17361111111111116,46.52691193458115,1.2668464784653268,0.021980790409221008,-0.0043893622897178105,6.896551724137931,22,2.52,27,24.872889999999984
12,50,119677,17.33333333333333,35.99999999999999,8.333333333333334,0.48076923076923095,0.23148148148148154,47.870057685088774,1.3520170117272925,0.1553569658476235,0.11999156881331871,5.882352941176471,21,2.4,26,82.053855
13,50,129650,19.833333333333332,36,8.333333333333334,0.4201680672268908,0.2314814814814815,41.45584412271569,1.358326175850263,0.06834009549916067,0.014775980343978987,5.882352941176471,22,2.64,31,32.009379999999965
14,50,139623,18.5,48.00000000000001,8.333333333333334,0.45045045045045046,0.1736111111111111,48.87005768508877,1.2715541671513653,0.017224047486295396,-0.00045828562999823355,5.882352941176471,18,2.36,32,54.97156300000006
